source_sa2,target_sa2,count,amount,age_bin
404021100,402041041,340,2413,50-59
404021100,402041042,889,6638,18-29
404021100,402041042,1013,10768,30-39
404021100,402041042,858,6766,50-59
404021100,402041044,1173,2869,18-29
404021100,402041044,891,14759,30-39
404021100,402041046,232,10887,18-29
404021100,402041046,196,11110,30-39
404021100,402041046,1331,9110,40-49
404021100,402041046,1357,10680,50-59
404021100,402041046,882,5341,60-69
404021100,402041047,1021,3530,18-29
404021100,402041048,1369,5565,18-29
404021100,402041048,833,11455,30-39
404021100,402041048,823,941,40-49
404021100,402041171,313,11613,18-29
404021100,402041171,351,11980,30-39
404021100,402041171,40,8957,40-49
404021100,402041171,1175,8406,50-59
404021100,402041171,442,632,60-69
404021100,402041172,937,5004,18-29
404021100,402041172,727,2674,30-39
404021100,402041172,1024,11108,40-49
404021100,402041172,1037,7493,50-59
404021100,402051049,95,6123,18-29
404021100,402051049,1245,5146,30-39
404021100,402051049,689,14713,40-49
404021100,402051049,1052,4682,50-59
404021100,402051052,340,13271,18-29
404021100,402051052,205,11981,30-39
404021100,402051052,1445,10189,40-49
404021100,402051052,1381,10500,50-59
404021100,402051052,710,3502,60-69
404021100,402051054,1217,2922,30-39
404021100,403011056,616,225,50-59
404021100,403011057,274,10891,18-29
404021100,403011057,1436,9103,30-39
404021100,403011057,45,12871,40-49
404021100,403011057,1409,10996,50-59
404021100,403011057,953,10014,60-69
404021100,403021058,1296,5254,18-29
404021100,403021058,787,5936,50-59
404021100,403021059,562,13965,50-59
404021100,403021061,1343,2341,18-29
404021100,403021061,1180,4369,30-39
404021100,403021061,715,5624,40-49
404021100,403021061,797,5890,50-59
404021100,403021064,370,13610,18-29
404021100,403021064,22,9886,30-39
404021100,403021064,1341,8779,40-49
404021100,403021064,1508,11838,50-59
404021100,403021064,818,4716,60-69
404021100,403031066,999,11097,18-29
404021100,403031068,1013,1651,18-29
404021100,403041072,1252,6687,30-39
404021100,403041073,1182,2799,18-29
404021100,403041073,544,14003,40-49
404021100,403041073,636,1867,50-59
404021100,403041084,1052,11891,40-49
404021100,404011090,425,12496,18-29
404021100,404011090,373,12331,30-39
404021100,404011090,182,12099,40-49
404021100,404011090,167,12627,50-59
404021100,404011090,1357,10573,60-69
404021100,404011090,431,1560,70-79
404021100,404011091,280,12103,18-29
404021100,404011091,18,10800,30-39
404021100,404011091,161,13563,40-49
404021100,404011091,213,13867,50-59
404021100,404011091,98,13357,60-69
404021100,404011091,387,5881,70-79
404021100,404011092,833,14268,18-29
404021100,404011092,367,12978,30-39
404021100,404011092,218,13301,40-49
404021100,404011092,260,14864,50-59
404021100,404011092,1454,13169,60-69
404021100,404011092,485,5432,70-79
404021100,404011093,902,2894,18-29
404021100,404011093,863,3008,30-39
404021100,404011093,770,4139,40-49
404021100,404011093,757,5904,50-59
404021100,404011093,420,4650,60-69
404021100,404011093,883,8915,70-79
404021100,404011094,222,13073,18-29
404021100,404011094,156,12414,30-39
404021100,404011094,194,13915,40-49
404021100,404011094,389,502,50-59
404021100,404011094,43,12660,60-69
404021100,404011094,502,1160,70-79
404021100,404011095,423,13033,18-29
404021100,404011095,256,12368,30-39
404021100,404011095,375,14339,40-49
404021100,404011095,355,14995,50-59
404021100,404011095,131,13238,60-69
404021100,404011095,833,3960,70-79
404021100,404011096,467,14314,18-29
404021100,404011096,341,13971,30-39
404021100,404011096,349,14820,40-49
404021100,404011096,383,864,50-59
404021100,404011096,184,14258,60-69
404021100,404011096,875,5858,70-79
404021100,404011096,974,9620,80+
404021100,404011097,1379,10543,18-29
404021100,404011097,1326,10571,30-39
404021100,404011097,1293,11153,40-49
404021100,404011097,1383,12451,50-59
404021100,404011097,1169,10530,60-69
404021100,404011097,262,652,70-79
404021100,404011097,1451,14361,80+
404021100,404021099,526,13228,18-29
404021100,404021099,486,13411,30-39
404021100,404021099,532,14864,40-49
404021100,404021099,160,13208,60-69
404021100,404021099,933,5796,70-79
404021100,404021099,848,6486,80+
404021100,404021100,693,14403,18-29
404021100,404021100,778,1136,30-39
404021100,404021100,915,4654,40-49
404021100,404021100,960,5576,50-59
404021100,404021100,672,3743,60-69
404021100,404021100,1306,11245,70-79
404021100,404021100,1448,14543,80+
404021100,404021101,711,340,18-29
404021100,404021101,689,1461,30-39
404021100,404021101,646,1962,40-49
404021100,404021101,642,2387,50-59
404021100,404021101,1101,9264,70-79
404021100,404021101,1147,9656,80+
404021100,404021102,290,14570,18-29
404021100,404021102,288,13386,30-39
404021100,404021102,369,2576,40-49
404021100,404021102,139,481,50-59
404021100,404021102,1346,13041,60-69
404021100,404021102,168,13698,70-79
404021100,404031104,450,14646,18-29
404021100,404031104,450,14309,30-39
404021100,404031104,287,14297,40-49
404021100,404031104,345,14548,50-59
404021100,404031104,1465,12039,60-69
404021100,404031105,613,1080,30-39
404021100,404031106,705,4006,50-59
404021100,404031107,345,13984,18-29
404021100,404031107,1374,12892,30-39
404021100,404031107,1423,12242,40-49
404021100,404031107,1417,14223,50-59
404021100,404031107,1053,11644,60-69
404021100,404031107,498,6661,70-79
404021100,404031108,794,3669,18-29
404021100,404031108,441,1348,30-39
404021100,404031108,460,2808,40-49
404021100,404031108,538,3909,50-59
404021100,404031108,135,4983,70-79
404021100,405021116,1316,11084,70-79
404021100,405021119,808,4415,60-69
404021100,405031122,646,13064,18-29
404021100,405031122,745,6561,30-39
404021100,405031122,305,13191,50-59
404021100,405031122,463,2528,70-79
404021100,405041124,827,1038,18-29
404021100,405041124,955,5388,50-59
404021100,405041127,749,3662,50-59
404021100,405041127,608,2086,60-69
404021100,405041128,470,4927,40-49
404021100,405041128,734,6239,50-59
404021100,406011129,16,8735,18-29
404021100,406011133,818,2698,50-59
404021100,406021138,572,3822,18-29
404021100,406021139,674,14395,18-29
404021100,406021139,1009,7793,50-59
404021100,406021142,860,1375,18-29
404021100,406021142,379,584,50-59
404021100,406021143,1408,5169,30-39
404021100,407011144,987,4773,40-49
404021100,407011144,537,994,50-59
404021100,407011145,291,13025,50-59
404021100,407011148,1266,6136,18-29
404021100,407011148,906,4378,40-49
404021100,407011148,575,1199,50-59
404021100,407021157,168,6220,18-29
404021100,407031160,674,1731,30-39
404021100,407031164,1017,6547,50-59
404021100,407031165,585,2802,50-59
404021100,407031170,632,1179,50-59
404021101,401011001,353,10944,18-29
404021101,401011001,1494,8361,30-39
404021101,401011001,1420,7090,40-49
404021101,401011001,1098,4745,50-59
404021101,401011001,443,14236,60-69
404021101,401011001,698,5066,70-79
404021101,401011002,72,8731,18-29
404021101,401011002,58,9088,30-39
404021101,401011002,1408,6354,40-49
404021101,401011002,1482,8666,50-59
404021101,401011002,681,14874,60-69
404021101,401031012,972,774,18-29
404021101,401031013,1193,8404,18-29
404021101,401031013,1085,8596,30-39
404021101,401031013,529,8158,40-49
404021101,401031013,724,12355,50-59
404021101,401041015,502,12140,18-29
404021101,401041015,401,13414,50-59
404021101,401041016,808,2929,18-29
404021101,401041016,1509,6369,30-39
404021101,401051017,90,9126,18-29
404021101,401051017,1410,6386,30-39
404021101,401051017,862,8897,40-49
404021101,401051017,1044,10121,50-59
404021101,401051018,775,14521,18-29
404021101,401051018,957,1695,30-39
404021101,401051019,1158,3527,18-29
404021101,401051019,953,6327,30-39
404021101,401051019,902,4202,40-49
404021101,401051019,347,2153,50-59
404021101,401061021,159,12384,18-29
404021101,401061021,37,11261,30-39
404021101,401061021,1345,10641,40-49
404021101,401061021,1331,10546,50-59
404021101,401061021,674,3569,60-69
404021101,401071023,1064,6378,18-29
404021101,401071023,801,3609,30-39
404021101,401071023,677,6183,50-59
404021101,401071024,1107,5710,18-29
404021101,401071024,1001,5090,30-39
404021101,401071024,453,1832,50-59
404021101,402011026,655,14486,30-39
404021101,402011026,739,4325,50-59
404021101,402021030,1298,5522,18-29
404021101,402021030,866,1648,30-39
404021101,402021030,1113,4416,40-49
404021101,402021030,636,4192,50-59
404021101,402021032,336,13806,18-29
404021101,402021034,502,14101,18-29
404021101,402021034,117,11988,50-59
404021101,402031036,993,6996,18-29
404021101,402031036,944,6722,30-39
404021101,402031036,517,4255,40-49
404021101,402031036,370,4643,50-59
404021101,402031036,1453,14603,60-69
404021101,402031037,1447,6487,18-29
404021101,402031037,933,13958,30-39
404021101,402031038,655,7317,18-29
404021101,402031038,541,5660,50-59
404021101,402041040,754,14849,18-29
404021101,402041046,1362,7647,18-29
404021101,402041046,1220,6479,30-39
404021101,402041046,1471,9298,40-49
404021101,402041046,1203,6752,50-59
404021101,402041048,918,13544,30-39
404021101,402041171,89,7015,18-29
404021101,402041171,57,7969,30-39
404021101,402041171,777,1508,40-49
404021101,402041171,1023,8923,60-69
404021101,402041172,912,3325,18-29
404021101,402041172,491,4658,40-49
404021101,402051049,916,14116,18-29
404021101,402051052,140,11740,18-29
404021101,402051052,1165,7008,30-39
404021101,402051052,1001,5551,40-49
404021101,402051052,450,1504,50-59
404021101,403011057,162,9855,18-29
404021101,403011057,1334,7641,30-39
404021101,403011057,970,6050,40-49
404021101,403011057,1145,8736,50-59
404021101,403011057,362,4110,60-69
404021101,403021058,953,4519,18-29
404021101,403021061,1110,2423,18-29
404021101,403021061,1140,5165,30-39
404021101,403021061,531,2554,50-59
404021101,403021064,479,13020,18-29
404021101,403021064,1410,9469,30-39
404021101,403021064,1117,7697,40-49
404021101,403021064,1016,4974,50-59
404021101,403031068,860,2681,18-29
404021101,403031069,973,14818,18-29
404021101,403041072,594,312,40-49
404021101,403041073,1256,6319,18-29
404021101,403041074,347,9767,18-29
404021101,404011090,679,13474,18-29
404021101,404011090,608,13867,30-39
404021101,404011090,267,11946,40-49
404021101,404011090,203,12877,50-59
404021101,404011090,1286,9840,60-69
404021101,404011090,80,2023,70-79
404021101,404011091,395,12440,18-29
404021101,404011091,240,12545,30-39
404021101,404011091,1494,13017,40-49
404021101,404011091,115,13785,50-59
404021101,404011091,1209,10128,60-69
404021101,404011091,74,14183,70-79
404021101,404011092,561,13076,18-29
404021101,404011092,185,11187,30-39
404021101,404011092,20,10551,40-49
404021101,404011092,1489,11885,50-59
404021101,404011092,1132,9317,60-69
404021101,404011093,1117,5027,18-29
404021101,404011093,887,3700,30-39
404021101,404011093,806,4008,40-49
404021101,404011093,666,5549,50-59
404021101,404011093,140,14232,60-69
404021101,404011093,544,4991,70-79
404021101,404011094,484,14321,18-29
404021101,404011094,719,1073,30-39
404021101,404011094,751,2927,40-49
404021101,404011094,803,2745,50-59
404021101,404011094,295,14774,60-69
404021101,404011094,1164,11994,70-79
404021101,404011094,1298,12064,80+
404021101,404011095,312,12982,18-29
404021101,404011095,418,12703,30-39
404021101,404011095,1466,10149,40-49
404021101,404011095,42,10791,50-59
404021101,404011095,1471,9277,60-69
404021101,404011095,408,4758,70-79
404021101,404011096,44,11003,18-29
404021101,404011096,36,11471,30-39
404021101,404011096,1387,10613,40-49
404021101,404011096,1184,9890,50-59
404021101,404011096,1025,7034,60-69
404021101,404011096,1492,13034,70-79
404021101,404011096,933,5349,80+
404021101,404011097,338,13653,18-29
404021101,404011097,311,14247,30-39
404021101,404011097,199,13864,40-49
404021101,404011097,185,13954,50-59
404021101,404011097,1359,10572,60-69
404021101,404011097,391,1711,70-79
404021101,404011097,616,8068,80+
404021101,404021099,1166,4145,18-29
404021101,404021099,1012,4070,30-39
404021101,404021099,872,3334,40-49
404021101,404021099,978,5217,50-59
404021101,404021099,573,1422,60-69
404021101,404021099,1097,10285,70-79
404021101,404021099,204,14198,80+
404021101,404021100,1510,5532,18-29
404021101,404021100,1498,7295,30-39
404021101,404021100,999,6231,40-49
404021101,404021100,1290,4923,50-59
404021101,404021100,797,2937,60-69
404021101,404021101,867,1045,18-29
404021101,404021101,872,1813,30-39
404021101,404021101,772,1970,40-49
404021101,404021101,707,2589,50-59
404021101,404021101,353,14664,60-69
404021101,404021101,990,7729,70-79
404021101,404021101,1499,13913,80+
404021101,404021102,695,7424,18-29
404021101,404021102,393,1678,40-49
404021101,404021102,290,471,50-59
404021101,404021102,1441,13131,60-69
404021101,404021102,46,14434,70-79
404021101,404031104,373,13962,18-29
404021101,404031104,264,13714,30-39
404021101,404031104,1444,11543,40-49
404021101,404031104,30,11813,50-59
404021101,404031104,855,3887,60-69
404021101,404031106,962,3305,18-29
404021101,404031106,1339,7410,30-39
404021101,404031106,1310,1208,40-49
404021101,404031106,117,222,50-59
404021101,404031107,201,12862,18-29
404021101,404031107,1491,11753,30-39
404021101,404031107,1114,10779,40-49
404021101,404031107,1371,14138,50-59
404021101,404031107,606,6688,60-69
404021101,404031108,767,3356,18-29
404021101,404031108,630,1585,30-39
404021101,404031108,459,239,40-49
404021101,404031108,179,1130,50-59
404021101,404031108,803,9210,60-69
404021101,405031122,754,14879,50-59
404021101,406011134,1208,6972,18-29
404021101,406011136,383,12926,18-29
404021101,406011136,1367,8953,50-59
404021101,406021138,126,13842,30-39
404021101,407011144,1154,7574,50-59
404021101,407011148,610,6766,50-59
404021101,407021157,1029,8217,50-59
404021101,407031165,724,7200,40-49
404021102,401011001,631,13429,18-29
404021102,401011001,278,12758,30-39
404021102,401011001,1437,8838,40-49
404021102,401011001,1035,5992,50-59
404021102,401011001,55,14322,60-69
404021102,401011001,601,3505,70-79
404021102,401011002,603,14119,18-29
404021102,401011002,397,13379,30-39
404021102,401011002,1490,10172,40-49
404021102,401011002,1387,11086,50-59
404021102,401011002,928,3526,60-69
404021102,401021004,754,491,18-29
404021102,401021007,658,488,18-29
404021102,401031011,431,14991,18-29
404021102,401031012,1050,3939,18-29
404021102,401031012,983,2118,30-39
404021102,401031013,28,11909,18-29
404021102,401031013,1159,10319,30-39
404021102,401031013,1244,10432,40-49
404021102,401041015,1074,4377,18-29
404021102,401041015,799,2049,30-39
404021102,401041015,387,12429,50-59
404021102,401041016,1219,5919,18-29
404021102,401041016,550,357,30-39
404021102,401051017,86,10829,18-29
404021102,401051017,1372,8857,30-39
404021102,401051017,1437,9437,40-49
404021102,401051017,963,1372,50-59
404021102,401051018,1477,7906,18-29
404021102,401051018,916,3766,30-39
404021102,401051018,707,180,40-49
404021102,401051018,415,13569,50-59
404021102,401051018,594,13094,60-69
404021102,401051019,1317,8393,18-29
404021102,401051019,1050,5653,30-39
404021102,401051019,1065,5721,40-49
404021102,401051019,301,14490,50-59
404021102,401061020,1128,5927,18-29
404021102,401061020,931,5998,30-39
404021102,401061020,777,7166,40-49
404021102,401061020,616,4387,50-59
404021102,401061021,1229,7280,18-29
404021102,401061021,1203,7451,30-39
404021102,401061021,1099,8833,40-49
404021102,401061021,1065,7911,50-59
404021102,401061021,794,4540,60-69
404021102,401061021,1056,6323,70-79
404021102,401061022,1182,3059,18-29
404021102,401071023,1419,8052,18-29
404021102,401071023,1223,7483,30-39
404021102,401071023,415,1674,50-59
404021102,401071024,1377,9594,18-29
404021102,401071024,1123,7623,30-39
404021102,401071024,923,6943,40-49
404021102,402011026,537,1801,30-39
404021102,402011026,795,1475,50-59
404021102,402021030,66,9236,18-29
404021102,402021030,1400,6437,30-39
404021102,402021030,937,6007,40-49
404021102,402021030,931,3351,50-59
404021102,402021030,52,13320,60-69
404021102,402021032,727,13043,18-29
404021102,402021034,1128,6392,18-29
404021102,402021034,941,7371,30-39
404021102,402031036,358,13745,18-29
404021102,402031036,293,14771,30-39
404021102,402031036,219,14611,40-49
404021102,402031036,1405,11703,50-59
404021102,402031036,1065,8900,60-69
404021102,402031036,1421,12589,70-79
404021102,402031037,1506,7415,18-29
404021102,402031037,1480,7385,30-39
404021102,402031037,1290,8529,40-49
404021102,402031037,387,12369,50-59
404021102,402031038,1430,8278,18-29
404021102,402031038,1231,9668,30-39
404021102,402031038,1057,9319,40-49
404021102,402031038,787,8075,50-59
404021102,402031038,904,6320,60-69
404021102,402041039,705,12452,18-29
404021102,402041039,526,14289,30-39
404021102,402041040,889,2040,30-39
404021102,402041040,467,792,40-49
404021102,402041041,97,4179,60-69
404021102,402041043,643,304,30-39
404021102,402041043,140,14805,50-59
404021102,402041044,1225,5969,18-29
404021102,402041044,947,674,30-39
404021102,402041046,49,11166,18-29
404021102,402041046,963,8966,40-49
404021102,402041046,624,8657,50-59
404021102,402041046,442,9032,60-69
404021102,402041048,594,12953,18-29
404021102,402041048,727,763,30-39
404021102,402041048,679,8895,40-49
404021102,402041171,240,7468,18-29
404021102,402041171,147,4597,30-39
404021102,402041171,1031,7343,40-49
404021102,402041172,878,4512,18-29
404021102,402041172,874,6246,30-39
404021102,402041172,814,11627,40-49
404021102,402041172,347,6534,50-59
404021102,402051049,1190,13018,18-29
404021102,402051049,1103,3191,30-39
404021102,402051049,1016,14542,40-49
404021102,402051052,547,13413,18-29
404021102,402051052,386,14449,30-39
404021102,402051052,1400,10868,40-49
404021102,402051052,1118,8104,50-59
404021102,402051052,526,1066,60-69
404021102,403011057,1330,8472,30-39
404021102,403011057,851,5843,40-49
404021102,403011057,1014,5521,50-59
404021102,403011057,616,620,60-69
404021102,403021058,1318,7084,18-29
404021102,403021058,996,7673,30-39
404021102,403021058,383,12843,50-59
404021102,403021061,1439,6887,18-29
404021102,403021061,865,5577,30-39
404021102,403021064,124,11389,18-29
404021102,403021064,1340,9576,30-39
404021102,403021064,889,4763,40-49
404021102,403021064,801,7491,50-59
404021102,403031068,1232,6169,18-29
404021102,403031068,730,3781,30-39
404021102,403031069,1150,1365,40-49
404021102,403041073,1346,2834,18-29
404021102,403041074,805,13139,18-29
404021102,403041087,1135,4992,18-29
404021102,404011090,301,11671,18-29
404021102,404011090,213,12706,30-39
404021102,404011090,30,11274,40-49
404021102,404011090,1379,9334,50-59
404021102,404011090,510,2817,60-69
404021102,404011091,389,14331,18-29
404021102,404011091,423,13236,30-39
404021102,404011091,253,1059,40-49
404021102,404011091,49,13671,50-59
404021102,404011091,918,7304,60-69
404021102,404011092,168,10303,18-29
404021102,404011092,34,9458,30-39
404021102,404011092,1249,9572,40-49
404021102,404011092,1189,7890,50-59
404021102,404011092,666,4008,60-69
404021102,404011093,61,9602,18-29
404021102,404011093,51,10334,30-39
404021102,404011093,1345,9596,40-49
404021102,404011093,1317,10574,50-59
404021102,404011093,876,5545,60-69
404021102,404011093,1113,10411,70-79
404021102,404011093,344,7268,80+
404021102,404011094,957,3960,18-29
404021102,404011094,925,5151,30-39
404021102,404011094,684,3683,40-49
404021102,404011094,846,7280,50-59
404021102,404011095,1241,6014,18-29
404021102,404011095,1154,4663,30-39
404021102,404011095,712,3574,40-49
404021102,404011095,1352,9296,50-59
404021102,404011096,1030,4071,18-29
404021102,404011096,1000,5143,30-39
404021102,404011096,520,794,40-49
404021102,404011096,430,346,50-59
404021102,404011096,1331,10538,60-69
404021102,404011096,630,5462,70-79
404021102,404011096,803,11938,80+
404021102,404011097,702,2130,30-39
404021102,404011097,656,2027,40-49
404021102,404011097,1507,12473,60-69
404021102,404011097,573,2990,70-79
404021102,404011097,1425,12033,80+
404021102,404021099,173,9290,18-29
404021102,404021099,1384,7872,30-39
404021102,404021099,1350,9688,40-49
404021102,404021099,1156,6597,50-59
404021102,404021099,821,2344,60-69
404021102,404021100,1134,5303,18-29
404021102,404021101,844,842,18-29
404021102,404021101,798,2048,30-39
404021102,404021101,727,3074,40-49
404021102,404021101,490,1262,50-59
404021102,404021101,1499,12307,60-69
404021102,404021101,467,5008,70-79
404021102,404021101,470,734,80+
404021102,404021102,43,10222,18-29
404021102,404021102,90,11355,30-39
404021102,404021102,68,12996,40-49
404021102,404021102,1307,10947,50-59
404021102,404021102,785,5204,60-69
404021102,404021102,1176,10984,70-79
404021102,404021102,420,6050,80+
404021102,404031104,508,769,18-29
404021102,404031104,165,13998,40-49
404021102,404031104,1269,9448,50-59
404021102,404031104,439,406,60-69
404021102,404031106,1118,1907,18-29
404021102,404031106,957,3693,30-39
404021102,404031107,355,13496,18-29
404021102,404031107,346,13985,30-39
404021102,404031107,1383,12333,40-49
404021102,404031107,1161,10567,50-59
404021102,404031107,674,6517,60-69
404021102,404031108,1172,7802,18-29
404021102,404031108,1079,7102,30-39
404021102,404031108,518,4003,40-49
404021102,404031108,398,2114,50-59
404021102,404031108,1306,13372,60-69
404021102,404031108,1355,13009,70-79
404021102,405031122,982,2900,18-29
404021102,405031122,16,6326,40-49
404021102,406021138,729,6911,30-39
404021102,406021138,151,11683,40-49
404021102,406021138,1181,8509,50-59
404021102,406021139,692,1937,40-49
404021102,407011148,701,14625,18-29
404021102,407021173,1503,10601,18-29
404031105,401011001,1137,1501,18-29
404031105,401011001,869,862,30-39
404031105,401011001,940,2016,40-49
404031105,401011001,489,545,50-59
404031105,401011001,1295,10353,60-69
404031105,401011001,305,4423,70-79
404031105,401011002,757,234,30-39
404031105,401011002,722,13392,40-49
404031105,401051017,878,2534,30-39
404031105,401061021,1274,3098,50-59
404031105,402031036,1181,10371,18-29
404031105,402031036,730,8514,30-39
404031105,402031036,734,11904,40-49
404031105,402031036,1044,9999,50-59
404031105,402031036,324,4809,60-69
404031105,403011057,1139,7781,30-39
404031105,403011057,1266,10908,50-59
404031105,403011057,1163,9110,60-69
404031105,403011057,69,940,70-79
404031105,403011057,200,14306,80+
404031105,403021061,827,2548,30-39
404031105,403021061,163,3718,40-49
404031105,403021064,1417,9698,18-29
404031105,403021064,1248,7525,30-39
404031105,403021064,1253,9007,40-49
404031105,403021064,889,7369,50-59
404031105,403041072,470,8988,50-59
404031105,404011090,481,1290,50-59
404031105,404011091,1311,8655,18-29
404031105,404011091,145,13290,30-39
404031105,404011091,238,13791,40-49
404031105,404011091,364,1240,50-59
404031105,404011091,1503,12619,60-69
404031105,404011091,487,4727,70-79
404031105,404011092,1015,1200,18-29
404031105,404011092,1202,6127,30-39
404031105,404011092,1332,8876,40-49
404031105,404011092,1324,9696,50-59
404031105,404011092,930,6847,60-69
404031105,404011092,290,2313,70-79
404031105,404011092,24,955,80+
404031105,404011093,1251,7194,18-29
404031105,404011093,996,7560,30-39
404031105,404011093,1223,10707,40-49
404031105,404011093,1216,9819,50-59
404031105,404011093,844,799,60-69
404031105,404011094,775,2790,40-49
404031105,404011095,1024,3393,18-29
404031105,404011095,1014,5738,30-39
404031105,404011095,38,10350,40-49
404031105,404011095,1219,7024,50-59
404031105,404011095,681,2984,60-69
404031105,404011096,408,13741,18-29
404031105,404011096,644,449,30-39
404031105,404011096,687,2380,40-49
404031105,404011096,573,2738,50-59
404031105,404011096,1392,11642,60-69
404031105,404011096,828,8821,70-79
404031105,404011096,1102,9599,80+
404031105,404011097,1303,9223,18-29
404031105,404011097,701,6538,30-39
404031105,404011097,1252,11272,40-49
404031105,404011097,37,12034,50-59
404031105,404011097,727,8443,60-69
404031105,404011097,1498,13790,70-79
404031105,404021101,1156,4413,18-29
404031105,404021101,1011,5684,40-49
404031105,404021101,860,8775,50-59
404031105,404021101,456,2640,60-69
404031105,404021102,974,4092,18-29
404031105,404031104,1510,10371,18-29
404031105,404031104,247,14904,30-39
404031105,404031104,466,1590,40-49
404031105,404031104,454,1237,50-59
404031105,404031104,10,11935,60-69
404031105,404031104,288,788,70-79
404031105,404031105,413,12441,18-29
404031105,404031105,292,12324,30-39
404031105,404031105,849,1150,40-49
404031105,404031105,813,3392,50-59
404031105,404031105,478,14927,60-69
404031105,404031105,1498,12383,70-79
404031105,404031105,1070,9601,80+
404031105,404031106,1244,6196,30-39
404031105,404031106,22,11156,40-49
404031105,404031106,1485,11571,50-59
404031105,404031106,1224,8981,60-69
404031105,404031107,1190,5713,18-29
404031105,404031107,1145,9975,30-39
404031105,404031107,1201,9960,40-49
404031105,404031107,1089,9715,50-59
404031105,404031107,790,6630,60-69
404031105,404031107,1316,12552,70-79
404031105,404031108,332,2094,18-29
404031105,404031108,447,1916,30-39
404031105,404031108,793,5537,40-49
404031105,404031108,709,7446,50-59
404031105,404031108,266,1408,60-69
404031105,404031108,505,5488,70-79
404031105,404031108,420,4621,80+
404031105,404031109,1011,3315,30-39
404031105,404031109,1195,4326,40-49
404031105,404031109,1344,9008,50-59
404031105,404031109,262,11675,60-69
404031105,404031109,204,14411,70-79
404031105,406021139,1354,11083,40-49
404031106,401011001,719,14262,18-29
404031106,401011001,497,13384,30-39
404031106,401011001,424,13468,40-49
404031106,401011001,237,13207,50-59
404031106,401011001,1106,6719,60-69
404031106,401011001,43,12158,70-79
404031106,401011001,453,4584,80+
404031106,401011002,433,12027,18-29
404031106,401011002,349,12796,30-39
404031106,401011002,284,11855,40-49
404031106,401011002,130,11252,50-59
404031106,401011002,1264,8476,60-69
404031106,401021004,833,206,30-39
404031106,401021007,895,3637,18-29
404031106,401021007,297,14538,40-49
404031106,401031012,1214,4850,18-29
404031106,401031012,842,5460,30-39
404031106,401031012,727,4731,50-59
404031106,401031013,27,12970,18-29
404031106,401031013,80,14934,30-39
404031106,401031013,1303,13065,40-49
404031106,401031013,37,13743,50-59
404031106,401031013,957,10690,60-69
404031106,401031013,186,2270,70-79
404031106,401041015,787,4083,30-39
404031106,401041016,1049,4009,18-29
404031106,401041016,1029,10364,30-39
404031106,401041016,838,7115,50-59
404031106,401051017,421,12104,18-29
404031106,401051017,187,12716,30-39
404031106,401051017,80,12870,50-59
404031106,401051017,1067,8354,60-69
404031106,401051018,1057,2702,18-29
404031106,401051018,1167,5778,30-39
404031106,401051018,669,3757,50-59
404031106,401051018,463,1322,60-69
404031106,401051019,1326,6968,18-29
404031106,401051019,1162,8157,30-39
404031106,401051019,953,8654,40-49
404031106,401051019,865,6435,50-59
404031106,401051019,701,7121,60-69
404031106,401061020,997,8055,18-29
404031106,401061020,914,3662,30-39
404031106,401061020,397,3067,50-59
404031106,401061021,172,11484,18-29
404031106,401061021,1478,11584,30-39
404031106,401061021,1423,11699,40-49
404031106,401061021,1366,11655,50-59
404031106,401061021,630,4869,60-69
404031106,401071023,72,13311,18-29
404031106,401071023,1470,11902,30-39
404031106,401071023,1354,10961,40-49
404031106,401071023,1125,8421,50-59
404031106,401071024,57,11523,18-29
404031106,401071024,83,11320,30-39
404031106,401071024,1289,12308,50-59
404031106,401071024,1016,6745,60-69
404031106,401071024,529,14656,70-79
404031106,402021030,891,14944,18-29
404031106,402021030,660,13979,30-39
404031106,402021030,213,14837,60-69
404031106,402021035,603,12626,18-29
404031106,402031036,670,2227,18-29
404031106,402031036,749,5889,30-39
404031106,402031036,590,5131,40-49
404031106,402031036,211,1534,50-59
404031106,402031036,1311,14072,60-69
404031106,402031036,46,375,70-79
404031106,402031037,1208,5147,18-29
404031106,402031038,1069,7839,18-29
404031106,402031038,710,4771,30-39
404031106,402031038,883,5750,40-49
404031106,402031038,371,3969,50-59
404031106,402041046,1225,4700,18-29
404031106,402041046,669,4414,30-39
404031106,402041046,761,6155,40-49
404031106,402041171,118,7398,18-29
404031106,402041171,1436,4829,30-39
404031106,402051049,1381,14995,18-29
404031106,402051052,196,10379,18-29
404031106,402051052,125,10365,30-39
404031106,402051052,684,1798,40-49
404031106,402051052,906,8239,50-59
404031106,402051055,666,14728,30-39
404031106,403011056,1295,5416,18-29
404031106,403011056,1125,5960,30-39
404031106,403011056,1218,11342,40-49
404031106,403011056,1237,8848,50-59
404031106,403011057,1036,2411,18-29
404031106,403011057,609,1450,30-39
404031106,403011057,784,4243,40-49
404031106,403011057,670,3301,50-59
404031106,403011057,272,1229,60-69
404031106,403011057,1196,10855,70-79
404031106,403021058,118,12338,18-29
404031106,403021058,1409,11600,40-49
404031106,403021058,1268,9576,50-59
404031106,403021058,955,7791,60-69
404031106,403021059,900,13304,30-39
404031106,403021061,116,12879,18-29
404031106,403021061,32,12830,30-39
404031106,403021061,1423,14576,40-49
404031106,403021061,1053,13003,50-59
404031106,403021061,757,12629,60-69
404031106,403021062,1331,7094,18-29
404031106,403021062,1083,7608,30-39
404031106,403021062,1113,8823,40-49
404031106,403021062,823,9062,50-59
