source_sa2,target_sa2,count,amount,mcc
405011115,405011111,691,13113,Dining Sports and Entertainment
405011115,405011111,2809,5971,Hardware Supplies and Homewares
405011115,405011111,4177,7489,Luxury and Speciality Stores
405011115,405011111,75,589,Medical and Personal Care
405011115,405011111,369,4213,Personal Services
405011115,405011111,2842,13521,Professional Services
405011115,405011111,2206,1399,Retail Food Grocery and Supermarkets
405011115,405011111,2883,6863,Trades and Light Manufacturing
405011115,405011111,5035,9517,Travel Accommodation and Rentals
405011115,405011112,3653,1677,Dining Sports and Entertainment
405011115,405011112,339,9189,Retail Food Grocery and Supermarkets
405011115,405011114,2577,14144,Apparel Discount and Department Stores
405011115,405011114,4964,9942,Auto and Transportation
405011115,405011114,5315,5317,Dining Sports and Entertainment
405011115,405011114,6058,12366,Hardware Supplies and Homewares
405011115,405011114,3970,4038,Luxury and Speciality Stores
405011115,405011114,475,3055,Medical and Personal Care
405011115,405011114,94,556,Personal Services
405011115,405011114,4797,14072,Professional Services
405011115,405011114,2370,2995,Retail Food Grocery and Supermarkets
405011115,405011114,1763,4250,Trades and Light Manufacturing
405011115,405011114,6214,13284,Travel Accommodation and Rentals
405011115,405011115,6205,11077,Auto and Transportation
405011115,405011115,1557,11143,Dining Sports and Entertainment
405011115,405011115,1007,3323,Hardware Supplies and Homewares
405011115,405011115,125,9684,Luxury and Speciality Stores
405011115,405011115,1075,260,Medical and Personal Care
405011115,405011115,2664,8834,Personal Services
405011115,405011115,3554,11316,Professional Services
405011115,405011115,4678,6751,Retail Food Grocery and Supermarkets
405011115,405011115,3791,7085,Trades and Light Manufacturing
405011115,405011115,2643,14200,Travel Accommodation and Rentals
405011115,405021119,2891,1405,Auto and Transportation
405011115,407011145,4342,7606,Auto and Transportation
405011115,407011145,5772,361,Retail Food Grocery and Supermarkets
405011115,407031164,4440,4041,Dining Sports and Entertainment
405011115,407031164,2011,3021,Luxury and Speciality Stores
405011115,407031164,2978,8140,Medical and Personal Care
405011115,407031164,3769,4821,Retail Food Grocery and Supermarkets
405011115,407031169,3653,4332,Auto and Transportation
405011115,407031170,5210,7093,Auto and Transportation
405011115,407031170,2802,13983,Retail Food Grocery and Supermarkets
405021116,401011001,4702,12098,Apparel Discount and Department Stores
405021116,401011001,3907,1266,Auto and Transportation
405021116,401011001,698,9253,Dining Sports and Entertainment
405021116,401011001,3273,8168,Luxury and Speciality Stores
405021116,401011001,2628,12463,Personal Services
405021116,401011001,3562,14321,Retail Food Grocery and Supermarkets
405021116,401011002,4433,749,Dining Sports and Entertainment
405021116,401061021,2760,14368,Retail Food Grocery and Supermarkets
405021116,402011025,2615,1292,Auto and Transportation
405021116,402011026,5014,10106,Apparel Discount and Department Stores
405021116,402011026,5306,3442,Dining Sports and Entertainment
405021116,402011026,2809,7756,Hardware Supplies and Homewares
405021116,402011026,2677,6309,Luxury and Speciality Stores
405021116,402011026,4631,10922,Retail Food Grocery and Supermarkets
405021116,402021030,5117,9527,Apparel Discount and Department Stores
405021116,402021030,3740,13097,Dining Sports and Entertainment
405021116,402021030,3256,9034,Luxury and Speciality Stores
405021116,402021032,3317,11139,Hardware Supplies and Homewares
405021116,402021034,4133,9119,Apparel Discount and Department Stores
405021116,402021034,4711,410,Dining Sports and Entertainment
405021116,402021034,1506,4283,Luxury and Speciality Stores
405021116,402021034,3104,6087,Retail Food Grocery and Supermarkets
405021116,402031036,2677,7727,Apparel Discount and Department Stores
405021116,402031036,2666,8242,Auto and Transportation
405021116,402031036,2437,10287,Dining Sports and Entertainment
405021116,402031036,2990,6966,Luxury and Speciality Stores
405021116,402031036,2647,4576,Retail Food Grocery and Supermarkets
405021116,402051052,3479,6556,Apparel Discount and Department Stores
405021116,403021064,2922,6480,Apparel Discount and Department Stores
405021116,405021116,5143,7167,Apparel Discount and Department Stores
405021116,405021116,910,12167,Auto and Transportation
405021116,405021116,5247,4358,Dining Sports and Entertainment
405021116,405021116,3612,6075,Hardware Supplies and Homewares
405021116,405021116,5313,8848,Luxury and Speciality Stores
405021116,405021116,1660,4732,Medical and Personal Care
405021116,405021116,969,4572,Personal Services
405021116,405021116,3019,10951,Professional Services
405021116,405021116,4380,6458,Retail Food Grocery and Supermarkets
405021116,405021116,3947,3898,Travel Accommodation and Rentals
405021116,405021117,5063,10422,Apparel Discount and Department Stores
405021116,405021117,82,4295,Auto and Transportation
405021116,405021117,593,12264,Dining Sports and Entertainment
405021116,405021117,3900,14601,Hardware Supplies and Homewares
405021116,405021117,774,14501,Luxury and Speciality Stores
405021116,405021117,18,13168,Medical and Personal Care
405021116,405021117,88,1409,Personal Services
405021116,405021117,3456,11418,Professional Services
405021116,405021117,2069,13867,Retail Food Grocery and Supermarkets
405021116,405021117,4152,11859,Trades and Light Manufacturing
405021116,405021117,3917,11072,Travel Accommodation and Rentals
405021116,405021118,2526,14866,Auto and Transportation
405021116,405021118,3282,14764,Dining Sports and Entertainment
405021116,405021118,3165,12784,Retail Food Grocery and Supermarkets
405021116,405031122,3487,5404,Apparel Discount and Department Stores
405021116,405031122,2689,11403,Dining Sports and Entertainment
405021116,405031122,2320,1128,Retail Food Grocery and Supermarkets
405021116,405041124,3071,12296,Dining Sports and Entertainment
405021116,405041124,3077,4016,Retail Food Grocery and Supermarkets
405021116,406021138,5026,10062,Retail Food Grocery and Supermarkets
405021116,406021141,4177,13461,Dining Sports and Entertainment
405021116,406021142,2404,4289,Auto and Transportation
405021116,406021142,2771,13081,Dining Sports and Entertainment
405021116,406021143,4952,11081,Retail Food Grocery and Supermarkets
405021116,407011148,1108,10514,Retail Food Grocery and Supermarkets
405021117,401011001,4520,10651,Apparel Discount and Department Stores
405021117,401011001,4189,13826,Auto and Transportation
405021117,401011001,622,9462,Dining Sports and Entertainment
405021117,401011001,3894,11331,Luxury and Speciality Stores
405021117,401011001,1108,9336,Medical and Personal Care
405021117,401011001,3705,1337,Personal Services
405021117,401011001,3639,228,Retail Food Grocery and Supermarkets
405021117,401011001,2025,6079,Travel Accommodation and Rentals
405021117,401011002,3826,1818,Dining Sports and Entertainment
405021117,402011025,947,12906,Auto and Transportation
405021117,402011025,3250,150,Dining Sports and Entertainment
405021117,402011025,1779,7855,Medical and Personal Care
405021117,402011025,4477,6830,Retail Food Grocery and Supermarkets
405021117,402011025,1730,5839,Trades and Light Manufacturing
405021117,402011026,4267,9019,Apparel Discount and Department Stores
405021117,402011026,5598,12988,Auto and Transportation
405021117,402011026,2752,12857,Dining Sports and Entertainment
405021117,402011026,393,1023,Hardware Supplies and Homewares
405021117,402011026,1987,2486,Luxury and Speciality Stores
405021117,402011026,2990,8363,Medical and Personal Care
405021117,402011026,3586,10595,Personal Services
405021117,402011026,4708,10394,Retail Food Grocery and Supermarkets
405021117,402011026,1999,3079,Travel Accommodation and Rentals
405021117,402021030,951,14326,Apparel Discount and Department Stores
405021117,402021030,3962,10254,Auto and Transportation
405021117,402021030,5955,4527,Dining Sports and Entertainment
405021117,402021030,5761,12370,Luxury and Speciality Stores
405021117,402021030,3888,4836,Retail Food Grocery and Supermarkets
405021117,402021032,238,2934,Hardware Supplies and Homewares
405021117,402021032,3646,6450,Retail Food Grocery and Supermarkets
405021117,402021034,1010,1148,Apparel Discount and Department Stores
405021117,402021034,5361,8412,Auto and Transportation
405021117,402021034,6179,6932,Dining Sports and Entertainment
405021117,402021034,3028,7910,Hardware Supplies and Homewares
405021117,402021034,5903,13211,Luxury and Speciality Stores
405021117,402021034,1283,1932,Retail Food Grocery and Supermarkets
405021117,402021035,1831,3357,Hardware Supplies and Homewares
405021117,402031036,3114,6015,Apparel Discount and Department Stores
405021117,402031036,5306,12311,Auto and Transportation
405021117,402031036,4174,405,Dining Sports and Entertainment
405021117,402031036,1856,11857,Hardware Supplies and Homewares
405021117,402031036,5378,12835,Luxury and Speciality Stores
405021117,402031036,3426,3946,Retail Food Grocery and Supermarkets
405021117,402041039,4316,3387,Auto and Transportation
405021117,402041042,3384,8674,Hardware Supplies and Homewares
405021117,402041044,2488,14222,Auto and Transportation
405021117,402041046,2743,2710,Apparel Discount and Department Stores
405021117,402041046,2425,4531,Retail Food Grocery and Supermarkets
405021117,402041172,5032,4088,Auto and Transportation
405021117,402051052,4440,8278,Apparel Discount and Department Stores
405021117,402051052,3222,12996,Dining Sports and Entertainment
405021117,404011093,1316,4979,Retail Food Grocery and Supermarkets
405021117,404011097,4687,10752,Auto and Transportation
405021117,404031104,1748,13225,Auto and Transportation
405021117,404031104,807,12000,Luxury and Speciality Stores
405021117,404031108,1986,14663,Retail Food Grocery and Supermarkets
405021117,405011111,1919,459,Auto and Transportation
405021117,405011111,5027,7567,Dining Sports and Entertainment
405021117,405011111,3175,5033,Hardware Supplies and Homewares
405021117,405011111,612,14892,Medical and Personal Care
405021117,405011111,1661,7925,Personal Services
405021117,405011111,1860,13919,Retail Food Grocery and Supermarkets
405021117,405011114,3713,5862,Auto and Transportation
405021117,405011114,4610,4139,Dining Sports and Entertainment
405021117,405011114,3713,9240,Hardware Supplies and Homewares
405021117,405011114,2132,388,Luxury and Speciality Stores
405021117,405011114,799,717,Retail Food Grocery and Supermarkets
405021117,405011115,3086,1870,Dining Sports and Entertainment
405021117,405011115,2873,277,Retail Food Grocery and Supermarkets
405021117,405021116,3017,2056,Apparel Discount and Department Stores
405021117,405021116,4387,6495,Auto and Transportation
405021117,405021116,2400,13139,Dining Sports and Entertainment
405021117,405021116,1469,424,Hardware Supplies and Homewares
405021117,405021116,3191,2648,Luxury and Speciality Stores
405021117,405021116,40,796,Medical and Personal Care
405021117,405021116,4119,10633,Personal Services
405021117,405021116,2822,10874,Professional Services
405021117,405021116,1526,1509,Retail Food Grocery and Supermarkets
405021117,405021116,5515,7239,Travel Accommodation and Rentals
405021117,405021117,5700,8556,Apparel Discount and Department Stores
405021117,405021117,5814,10786,Auto and Transportation
405021117,405021117,4333,5628,Dining Sports and Entertainment
405021117,405021117,6142,13048,Hardware Supplies and Homewares
405021117,405021117,2211,14915,Luxury and Speciality Stores
405021117,405021117,4610,9756,Medical and Personal Care
405021117,405021117,3445,14618,Personal Services
405021117,405021117,2146,8677,Professional Services
405021117,405021117,908,12457,Retail Food Grocery and Supermarkets
405021117,405021117,3273,9737,Trades and Light Manufacturing
405021117,405021117,867,13068,Travel Accommodation and Rentals
405021117,405021118,3511,5908,Auto and Transportation
405021117,405021118,4070,3318,Dining Sports and Entertainment
405021117,405021118,5886,8880,Retail Food Grocery and Supermarkets
405021117,405021119,6068,12474,Auto and Transportation
405021117,405021119,5559,6252,Dining Sports and Entertainment
405021117,405021119,1574,8198,Hardware Supplies and Homewares
405021117,405021119,3407,1249,Luxury and Speciality Stores
405021117,405021119,3036,8840,Personal Services
405021117,405021119,5949,9039,Retail Food Grocery and Supermarkets
405021117,405041125,2120,14165,Retail Food Grocery and Supermarkets
405021117,405041127,2196,14103,Retail Food Grocery and Supermarkets
405021117,406021141,3726,2722,Auto and Transportation
405021117,406021141,2677,10886,Dining Sports and Entertainment
405021117,407031170,3002,5693,Auto and Transportation
405021117,407031170,1714,14504,Retail Food Grocery and Supermarkets
405021118,401011001,3852,9522,Apparel Discount and Department Stores
405021118,401011001,4214,3654,Auto and Transportation
405021118,401011001,6230,7588,Dining Sports and Entertainment
405021118,401011001,2628,6939,Luxury and Speciality Stores
405021118,401011001,784,8181,Medical and Personal Care
405021118,401011002,4052,599,Dining Sports and Entertainment
405021118,402011025,4960,9733,Auto and Transportation
405021118,402011025,993,8286,Medical and Personal Care
405021118,402011026,2643,5771,Apparel Discount and Department Stores
405021118,402011026,3451,8132,Auto and Transportation
405021118,402011026,1644,10973,Dining Sports and Entertainment
405021118,402011026,5651,14161,Hardware Supplies and Homewares
405021118,402011026,374,14268,Luxury and Speciality Stores
405021118,402011026,1225,6162,Medical and Personal Care
405021118,402011026,2579,9826,Personal Services
405021118,402011026,2557,6256,Retail Food Grocery and Supermarkets
405021118,402021028,2526,1153,Retail Food Grocery and Supermarkets
405021118,402021030,1150,361,Apparel Discount and Department Stores
405021118,402021030,3317,7217,Auto and Transportation
405021118,402021030,5588,2851,Dining Sports and Entertainment
405021118,402021030,5833,12415,Luxury and Speciality Stores
405021118,402021030,3929,8037,Retail Food Grocery and Supermarkets
405021118,402021032,5765,574,Hardware Supplies and Homewares
405021118,402021034,977,3289,Apparel Discount and Department Stores
405021118,402021034,5408,9602,Auto and Transportation
405021118,402021034,6201,5820,Dining Sports and Entertainment
405021118,402021034,3136,10453,Hardware Supplies and Homewares
405021118,402021034,5068,10717,Luxury and Speciality Stores
405021118,402021034,1116,2468,Retail Food Grocery and Supermarkets
405021118,402031036,2891,5964,Apparel Discount and Department Stores
405021118,402031036,4643,10081,Auto and Transportation
405021118,402031036,2940,12590,Dining Sports and Entertainment
405021118,402031036,1088,12533,Hardware Supplies and Homewares
405021118,402031036,5704,13472,Luxury and Speciality Stores
405021118,402031036,2780,3289,Retail Food Grocery and Supermarkets
405021118,402041039,2822,619,Auto and Transportation
405021118,402041042,3012,8630,Hardware Supplies and Homewares
405021118,402041044,2053,262,Auto and Transportation
405021118,402041172,1616,4031,Auto and Transportation
405021118,402051052,4189,8292,Apparel Discount and Department Stores
405021118,404031104,573,3016,Hardware Supplies and Homewares
405021118,404031108,3888,2738,Retail Food Grocery and Supermarkets
405021118,405011110,1024,5046,Auto and Transportation
405021118,405011110,1616,4628,Dining Sports and Entertainment
405021118,405011110,2196,14793,Retail Food Grocery and Supermarkets
405021118,405011111,4171,6984,Auto and Transportation
405021118,405011111,6142,10918,Dining Sports and Entertainment
405021118,405011111,4970,9105,Hardware Supplies and Homewares
405021118,405011111,2883,5774,Medical and Personal Care
405021118,405011111,3071,11659,Personal Services
405021118,405011111,2241,333,Retail Food Grocery and Supermarkets
405021118,405011114,4023,4066,Apparel Discount and Department Stores
405021118,405011114,839,13656,Auto and Transportation
405021118,405011114,6148,7334,Dining Sports and Entertainment
405021118,405011114,256,491,Hardware Supplies and Homewares
405021118,405011114,5420,7156,Luxury and Speciality Stores
405021118,405011114,1074,5874,Medical and Personal Care
405021118,405011114,3173,6057,Retail Food Grocery and Supermarkets
405021118,405011115,2834,1924,Dining Sports and Entertainment
405021118,405011115,3349,3689,Retail Food Grocery and Supermarkets
405021118,405021116,2614,1584,Apparel Discount and Department Stores
405021118,405021116,2113,1413,Auto and Transportation
405021118,405021116,140,6739,Dining Sports and Entertainment
405021118,405021116,5657,12331,Hardware Supplies and Homewares
405021118,405021116,624,12959,Luxury and Speciality Stores
405021118,405021116,4727,12476,Medical and Personal Care
405021118,405021116,1943,6527,Personal Services
405021118,405021116,1632,7958,Professional Services
405021118,405021116,5832,13096,Retail Food Grocery and Supermarkets
405021118,405021116,4663,4585,Travel Accommodation and Rentals
405021118,405021117,1748,3379,Apparel Discount and Department Stores
405021118,405021117,716,458,Auto and Transportation
405021118,405021117,3086,2398,Dining Sports and Entertainment
405021118,405021117,751,8846,Hardware Supplies and Homewares
405021118,405021117,3639,8266,Luxury and Speciality Stores
405021118,405021117,2734,5902,Medical and Personal Care
405021118,405021117,2404,8986,Personal Services
405021118,405021117,573,7127,Professional Services
405021118,405021117,4884,5177,Retail Food Grocery and Supermarkets
405021118,405021118,1140,14090,Auto and Transportation
405021118,405021118,5889,8150,Dining Sports and Entertainment
405021118,405021118,1237,662,Hardware Supplies and Homewares
405021118,405021118,3622,3911,Luxury and Speciality Stores
405021118,405021118,4982,11127,Medical and Personal Care
405021118,405021118,4642,3088,Personal Services
405021118,405021118,3464,3643,Retail Food Grocery and Supermarkets
405021118,405021119,2700,2762,Auto and Transportation
405021118,405031120,6262,12858,Auto and Transportation
405021118,405031120,2743,2359,Dining Sports and Entertainment
405021118,405031120,2549,3521,Hardware Supplies and Homewares
405021118,405031120,3104,5157,Luxury and Speciality Stores
405021118,405031120,2296,4406,Retail Food Grocery and Supermarkets
405021118,405031120,4884,7504,Travel Accommodation and Rentals
405021118,405031121,2822,3375,Auto and Transportation
405021118,405031121,3077,3134,Luxury and Speciality Stores
405021118,405031121,1846,7804,Personal Services
405021118,405031121,5398,10996,Retail Food Grocery and Supermarkets
405021118,405031122,6023,11592,Apparel Discount and Department Stores
405021118,405031122,2234,3162,Auto and Transportation
405021118,405031122,4183,2605,Dining Sports and Entertainment
405021118,405031122,5682,10173,Retail Food Grocery and Supermarkets
405021118,406021141,2416,1837,Auto and Transportation
405021118,406021142,1793,349,Apparel Discount and Department Stores
405021118,406021142,3273,4653,Auto and Transportation
405021118,406021142,3122,13941,Dining Sports and Entertainment
405021118,406021142,1872,446,Retail Food Grocery and Supermarkets
405021118,407031167,2474,12770,Dining Sports and Entertainment
405021118,407031167,3044,4068,Retail Food Grocery and Supermarkets
405021118,407031170,912,13532,Auto and Transportation
405021118,407031170,3756,5062,Dining Sports and Entertainment
405021118,407031170,4471,5345,Retail Food Grocery and Supermarkets
405021119,401011001,5349,12728,Apparel Discount and Department Stores
405021119,401011001,6193,6346,Auto and Transportation
405021119,401011001,2359,11656,Dining Sports and Entertainment
405021119,401011001,5160,14005,Luxury and Speciality Stores
405021119,401011001,2268,11192,Medical and Personal Care
405021119,401011001,4899,3221,Personal Services
405021119,401011001,3791,666,Retail Food Grocery and Supermarkets
405021119,401011001,3250,8571,Travel Accommodation and Rentals
405021119,401011002,5791,5056,Dining Sports and Entertainment
405021119,401031013,650,5813,Medical and Personal Care
405021119,401061020,2448,4812,Auto and Transportation
405021119,401061021,2223,3084,Apparel Discount and Department Stores
405021119,401061021,2295,12921,Dining Sports and Entertainment
405021119,401061021,3377,8392,Hardware Supplies and Homewares
405021119,401061021,3053,4744,Retail Food Grocery and Supermarkets
405021119,401071023,6209,7240,Medical and Personal Care
405021119,402011025,1361,14962,Auto and Transportation
405021119,402011025,3165,14615,Dining Sports and Entertainment
405021119,402011025,1793,5923,Medical and Personal Care
405021119,402011025,4257,6744,Retail Food Grocery and Supermarkets
405021119,402011025,2295,9893,Trades and Light Manufacturing
405021119,402011026,5083,10782,Apparel Discount and Department Stores
405021119,402011026,6243,678,Auto and Transportation
405021119,402011026,3545,14470,Dining Sports and Entertainment
405021119,402011026,1238,2061,Hardware Supplies and Homewares
405021119,402011026,2603,3201,Luxury and Speciality Stores
405021119,402011026,3282,6810,Medical and Personal Care
405021119,402011026,3266,10821,Personal Services
405021119,402011026,5498,12156,Retail Food Grocery and Supermarkets
405021119,402011026,2677,2898,Travel Accommodation and Rentals
405021119,402011027,5288,10000,Auto and Transportation
405021119,402011027,5073,4396,Retail Food Grocery and Supermarkets
405021119,402021028,4166,6226,Retail Food Grocery and Supermarkets
405021119,402021029,4343,6102,Auto and Transportation
405021119,402021030,3179,5220,Apparel Discount and Department Stores
405021119,402021030,5649,11927,Auto and Transportation
405021119,402021030,1492,9182,Dining Sports and Entertainment
405021119,402021030,1053,1845,Luxury and Speciality Stores
405021119,402021030,3521,5733,Personal Services
405021119,402021030,353,12461,Retail Food Grocery and Supermarkets
405021119,402021032,5231,2389,Dining Sports and Entertainment
405021119,402021032,1029,3831,Hardware Supplies and Homewares
405021119,402021032,616,12458,Retail Food Grocery and Supermarkets
405021119,402021034,2301,4313,Apparel Discount and Department Stores
405021119,402021034,5696,10165,Auto and Transportation
405021119,402021034,496,7196,Dining Sports and Entertainment
405021119,402021034,3726,11520,Hardware Supplies and Homewares
405021119,402021034,284,14449,Luxury and Speciality Stores
405021119,402021034,1838,3965,Retail Food Grocery and Supermarkets
405021119,402021035,266,12223,Auto and Transportation
405021119,402021035,3436,2749,Dining Sports and Entertainment
405021119,402021035,4819,10282,Hardware Supplies and Homewares
405021119,402021035,3469,5661,Luxury and Speciality Stores
405021119,402021035,1130,1750,Retail Food Grocery and Supermarkets
405021119,402031036,5946,12879,Apparel Discount and Department Stores
405021119,402031036,5997,13379,Auto and Transportation
405021119,402031036,6133,4399,Dining Sports and Entertainment
405021119,402031036,4425,3239,Hardware Supplies and Homewares
405021119,402031036,904,6735,Luxury and Speciality Stores
405021119,402031036,5355,10178,Retail Food Grocery and Supermarkets
405021119,402031037,3136,4399,Retail Food Grocery and Supermarkets
405021119,402041039,5777,8499,Auto and Transportation
405021119,402041040,3607,5563,Apparel Discount and Department Stores
405021119,402041042,5714,13230,Hardware Supplies and Homewares
405021119,402041043,4639,5447,Retail Food Grocery and Supermarkets
405021119,402041044,2771,4745,Apparel Discount and Department Stores
405021119,402041044,5408,2894,Dining Sports and Entertainment
405021119,402041046,4490,7645,Apparel Discount and Department Stores
405021119,402041046,2132,7465,Auto and Transportation
405021119,402041046,5249,3023,Dining Sports and Entertainment
405021119,402041046,2526,3186,Luxury and Speciality Stores
405021119,402041046,5068,7978,Retail Food Grocery and Supermarkets
405021119,402041047,2256,2503,Retail Food Grocery and Supermarkets
405021119,402041048,5974,12783,Retail Food Grocery and Supermarkets
405021119,402041171,3463,13164,Dining Sports and Entertainment
405021119,402041171,2780,4893,Retail Food Grocery and Supermarkets
405021119,402041172,5634,9647,Auto and Transportation
405021119,402051052,5738,11796,Apparel Discount and Department Stores
405021119,402051052,4152,1671,Dining Sports and Entertainment
405021119,402051052,3698,11177,Luxury and Speciality Stores
405021119,402051052,3769,7356,Retail Food Grocery and Supermarkets
405021119,403011057,3136,2868,Dining Sports and Entertainment
405021119,403011057,2498,2331,Retail Food Grocery and Supermarkets
405021119,403021064,3852,8187,Apparel Discount and Department Stores
405021119,404011092,2579,13534,Dining Sports and Entertainment
405021119,404011093,2978,12947,Dining Sports and Entertainment
405021119,404011095,5919,9706,Retail Food Grocery and Supermarkets
405021119,404011096,5317,10240,Apparel Discount and Department Stores
405021119,404011096,2526,11756,Dining Sports and Entertainment
405021119,404011096,2677,9624,Luxury and Speciality Stores
405021119,404011097,2498,2633,Apparel Discount and Department Stores
405021119,404011097,1555,3243,Hardware Supplies and Homewares
405021119,404021101,1600,495,Apparel Discount and Department Stores
405021119,404021101,2615,8005,Auto and Transportation
405021119,404021101,2842,12762,Dining Sports and Entertainment
405021119,404021102,3416,11976,Auto and Transportation
405021119,404031104,2488,5049,Apparel Discount and Department Stores
405021119,404031104,2146,14053,Auto and Transportation
405021119,404031104,2720,7419,Hardware Supplies and Homewares
405021119,404031104,2158,2209,Luxury and Speciality Stores
405021119,404031107,1458,316,Auto and Transportation
405021119,404031108,1600,5448,Auto and Transportation
405021119,404031108,4031,14127,Dining Sports and Entertainment
405021119,404031108,2425,8460,Hardware Supplies and Homewares
405021119,404031108,3968,6472,Retail Food Grocery and Supermarkets
405021119,405011111,4707,6281,Auto and Transportation
405021119,405011111,4189,3762,Dining Sports and Entertainment
405021119,405011111,4483,3063,Retail Food Grocery and Supermarkets
405021119,405011113,498,11755,Auto and Transportation
405021119,405011113,2448,14075,Dining Sports and Entertainment
405021119,405011113,5962,9263,Retail Food Grocery and Supermarkets
405021119,405011114,2223,2448,Auto and Transportation
405021119,405011114,2559,13551,Dining Sports and Entertainment
405021119,405011114,881,1203,Hardware Supplies and Homewares
405021119,405011114,4497,9146,Retail Food Grocery and Supermarkets
405021119,405011115,2039,14345,Retail Food Grocery and Supermarkets
405021119,405021116,2090,14875,Apparel Discount and Department Stores
405021119,405021116,2472,2312,Auto and Transportation
405021119,405021116,977,9046,Dining Sports and Entertainment
405021119,405021116,6040,12017,Hardware Supplies and Homewares
405021119,405021116,1441,14247,Luxury and Speciality Stores
405021119,405021116,5088,14041,Medical and Personal Care
405021119,405021116,1818,6632,Personal Services
405021119,405021116,650,7632,Professional Services
405021119,405021116,48,13014,Retail Food Grocery and Supermarkets
405021119,405021116,4941,3972,Travel Accommodation and Rentals
405021119,405021117,3923,8540,Apparel Discount and Department Stores
405021119,405021117,5422,14919,Auto and Transportation
405021119,405021117,4031,5634,Dining Sports and Entertainment
405021119,405021117,3554,7500,Luxury and Speciality Stores
405021119,405021117,3377,5896,Medical and Personal Care
405021119,405021117,2990,8445,Personal Services
405021119,405021117,5107,8483,Retail Food Grocery and Supermarkets
405021119,405021119,4113,3878,Apparel Discount and Department Stores
405021119,405021119,309,12773,Auto and Transportation
405021119,405021119,841,11109,Dining Sports and Entertainment
405021119,405021119,3065,6942,Hardware Supplies and Homewares
405021119,405021119,5774,9102,Luxury and Speciality Stores
405021119,405021119,782,571,Medical and Personal Care
405021119,405021119,768,8182,Personal Services
405021119,405021119,3826,11017,Professional Services
405021119,405021119,3546,5240,Retail Food Grocery and Supermarkets
405021119,405021119,2709,7675,Trades and Light Manufacturing
405021119,405031120,631,3008,Auto and Transportation
405021119,405031120,784,4665,Professional Services
405021119,405031120,1804,13939,Retail Food Grocery and Supermarkets
405021119,405031122,2756,5101,Apparel Discount and Department Stores
405021119,405031122,5796,13005,Auto and Transportation
405021119,405031122,874,9768,Dining Sports and Entertainment
405021119,405031122,1779,9362,Hardware Supplies and Homewares
405021119,405031122,6137,12418,Luxury and Speciality Stores
405021119,405031122,672,4965,Medical and Personal Care
405021119,405031122,3053,12293,Personal Services
405021119,405031122,2479,4871,Retail Food Grocery and Supermarkets
405021119,405031123,2132,14922,Auto and Transportation
405021119,405031123,3212,3286,Retail Food Grocery and Supermarkets
405021119,405041124,2159,1628,Apparel Discount and Department Stores
405021119,405041124,436,380,Auto and Transportation
405021119,405041124,2954,12501,Dining Sports and Entertainment
405021119,405041124,369,3882,Hardware Supplies and Homewares
405021119,405041124,680,12594,Luxury and Speciality Stores
405021119,405041124,2559,10239,Medical and Personal Care
405021119,405041124,4851,433,Personal Services
405021119,405041124,979,6566,Professional Services
405021119,405041124,6081,13232,Retail Food Grocery and Supermarkets
405021119,405041124,481,4777,Trades and Light Manufacturing
405021119,405041125,2082,14751,Auto and Transportation
405021119,405041125,3811,3440,Dining Sports and Entertainment
405021119,405041125,5623,9513,Retail Food Grocery and Supermarkets
405021119,405041126,2039,5110,Auto and Transportation
405021119,405041126,4309,3668,Dining Sports and Entertainment
405021119,405041126,1263,13253,Luxury and Speciality Stores
405021119,405041126,461,3102,Medical and Personal Care
405021119,405041126,2083,2752,Retail Food Grocery and Supermarkets
405021119,405041126,1846,718,Travel Accommodation and Rentals
405021119,405041127,1846,4615,Auto and Transportation
405021119,405041127,5390,9106,Retail Food Grocery and Supermarkets
405021119,406011134,6022,9675,Auto and Transportation
405021119,406021141,2891,2389,Auto and Transportation
405021119,406021141,4631,4694,Dining Sports and Entertainment
405021119,406021142,2306,1024,Apparel Discount and Department Stores
405021119,406021142,4272,6344,Auto and Transportation
405021119,406021142,4183,1708,Dining Sports and Entertainment
405021119,406021142,2638,13976,Retail Food Grocery and Supermarkets
405021119,406021143,3036,2334,Auto and Transportation
405021119,406021143,1970,3459,Retail Food Grocery and Supermarkets
405021119,407011148,2790,2236,Apparel Discount and Department Stores
405021119,407011148,2549,707,Retail Food Grocery and Supermarkets
405021119,407011149,2185,9686,Retail Food Grocery and Supermarkets
405021119,407031169,2146,12619,Auto and Transportation
405031120,401011001,5664,12983,Apparel Discount and Department Stores
405031120,401011001,5057,2421,Auto and Transportation
405031120,401011001,1321,10978,Dining Sports and Entertainment
405031120,401011001,4309,11555,Luxury and Speciality Stores
405031120,401011001,1009,10278,Medical and Personal Care
405031120,401011001,4302,3726,Personal Services
405031120,401011001,4819,3360,Retail Food Grocery and Supermarkets
405031120,401011001,2891,8654,Travel Accommodation and Rentals
405031120,401011002,5408,5983,Dining Sports and Entertainment
405031120,401011002,2285,13429,Retail Food Grocery and Supermarkets
405031120,402011026,2970,6204,Apparel Discount and Department Stores
405031120,402011026,3309,14377,Dining Sports and Entertainment
405031120,402021030,4587,7981,Apparel Discount and Department Stores
405031120,402021030,2856,12046,Dining Sports and Entertainment
405031120,402021030,2891,4973,Luxury and Speciality Stores
405031120,402021032,1489,5935,Hardware Supplies and Homewares
405031120,402021034,3136,12976,Dining Sports and Entertainment
